DATE,STATE,DISTRICT,CITY_TIER,PINCODE_COUNT,AGE_0_5,AGE_5_17,AGE_18_GREATER,TOTAL_POPULATION
2025-10-30,Pondicherry,Puducherry,Tier 2,29,52,1,0,53
2025-11-19,Odisha,Puri,Tier 3,40,141,20,0,161
2025-11-19,Karnataka,Tumakuru,Tier 3,73,139,11,0,150
2025-11-25,Odisha,Ganjam,Tier 3,66,118,16,1,135
2025-11-15,Karnataka,Udupi,Tier 3,36,57,2,3,62
2025-12-31,West Bengal,Howrah,Tier 3,68,107,201,5,313
2025-10-18,Telangana,Mahabubnagar,Tier 3,83,163,57,0,220
2025-10-31,West Bengal,Purulia,Tier 2,46,146,69,0,215
2025-11-07,Telangana,Karimnagar,Tier 2,55,83,15,0,98
2025-11-16,Karnataka,Bengaluru Urban,Tier 3,135,267,63,12,342
2025-11-09,Telangana,Mahabubnagar,Tier 3,53,84,23,0,107
2025-11-16,Karnataka,Shivamogga,Tier 3,34,61,2,0,63
2025-12-22,Karnataka,Hassan,Tier 3,62,161,0,0,161
2025-12-26,West Bengal,Paschim Medinipur,Tier 3,62,151,37,2,190
2025-11-09,Maharashtra,Mumbai,Tier 1,140,376,67,0,443
2025-11-15,West Bengal,Bardhaman,Tier 2,160,434,114,0,548
2025-11-10,Maharashtra,Mumbai,Tier 1,146,437,112,14,563
2025-11-19,Gujarat,Rajkot,Tier 2,47,278,33,3,314
2025-09-03,Telangana,Medak,Tier 3,79,177,32,0,209
2025-09-24,Karnataka,Bengaluru Urban,Tier 3,108,175,38,4,217
2025-12-25,Telangana,Rangareddy,Tier 3,75,124,60,4,188
2025-11-13,Bihar,Muzaffarpur,Tier 3,48,50,131,1,182
2025-11-13,West Bengal,Bardhaman,Tier 2,93,112,39,1,152
2025-09-26,Tamil Nadu,Viluppuram,Tier 3,84,103,16,0,119
2025-11-11,Andhra Pradesh,YSR Kadapa,Tier 3,56,78,6,1,85
2025-11-17,Karnataka,Mysuru,Tier 2,57,99,9,0,108
2025-10-17,Karnataka,Tumakuru,Tier 3,74,129,8,0,137
2025-11-18,Gujarat,Ahmedabad,Tier 1,88,379,145,8,532
2025-12-21,Telangana,Hyderabad,Tier 1,52,156,2,0,158
2025-11-07,West Bengal,Malda,Tier 3,39,94,44,0,138
2025-10-29,Uttar Pradesh,Prayagraj,Tier 2,55,59,74,71,204
2025-11-03,Andhra Pradesh,YSR Kadapa,Tier 3,57,86,11,0,97
2025-11-11,Madhya Pradesh,Jabalpur,Tier 2,30,143,16,0,159
2025-09-25,Karnataka,Bengaluru Urban,Tier 3,101,165,38,5,208
2025-12-22,Karnataka,Kalaburagi,Tier 2,66,252,0,0,252
2025-10-30,Maharashtra,Ahmednagar,Tier 3,79,207,52,0,259
2025-10-13,Rajasthan,Jhunjhunu,Tier 3,56,109,42,1,152
2025-10-19,Uttar Pradesh,Raebareli,Tier 3,43,129,42,0,171
2025-09-25,Odisha,Sundargarh,Tier 3,44,75,15,1,91
2025-10-25,Pondicherry,Puducherry,Tier 2,25,29,6,0,35
2025-10-31,Karnataka,Vijayapura,Tier 2,83,260,86,0,346
2025-09-25,Telangana,Nalgonda,Tier 3,45,65,22,0,87
2025-10-19,Telangana,Nalgonda,Tier 3,49,111,20,0,131
2025-11-17,West Bengal,Bardhaman,Tier 2,104,138,30,0,168
2025-12-23,Telangana,Medak,Tier 3,54,104,0,0,104
2025-11-03,Telangana,Hyderabad,Tier 1,63,144,39,12,195
2025-10-13,Jharkhand,East Singhbum,Tier 3,34,96,32,0,128
2025-11-16,Tamil Nadu,Nagapattinam,Tier 3,52,82,16,0,98
2025-11-18,Maharashtra,Mumbai,Tier 1,165,574,126,9,709
2025-11-10,Karnataka,Bengaluru Urban,Tier 3,154,402,153,21,576
2025-12-27,Gujarat,Mahesana,Tier 3,24,54,2,0,56
2025-11-19,Punjab,Gurdaspur,Tier 3,32,82,9,1,92
2025-10-18,Karnataka,Vijayapura,Tier 2,56,91,26,0,117
2025-10-19,Tamil Nadu,Thiruvallur,Tier 3,61,124,30,0,154
2025-10-17,West Bengal,Purulia,Tier 2,52,365,148,0,513
2025-12-25,Karnataka,Belagavi,Tier 2,89,116,29,1,146
2025-09-01,Karnataka,Yadgir,Tier 3,29,107,41,1,149
2025-12-15,Telangana,Khammam,Tier 3,41,80,14,1,95
2025-10-27,Telangana,Warangal,Tier 2,46,59,21,0,80
2025-11-06,Telangana,Mahabubnagar,Tier 3,48,77,26,0,103
2025-11-18,Bihar,Purbi Champaran,Tier 3,53,176,268,6,450
2025-10-19,Karnataka,Davanagere,Tier 3,33,60,19,0,79
2025-10-13,Odisha,Sundargarh,Tier 3,42,64,12,1,77
2025-11-16,Tamil Nadu,Tirunelveli,Tier 2,76,129,25,0,154
2025-11-11,Kerala,Malappuram,Tier 3,78,139,44,7,190
2025-10-15,Karnataka,Belagavi,Tier 2,120,199,25,4,228
2025-09-01,Maharashtra,Mumbai,Tier 1,118,223,101,3,327
2025-10-25,Odisha,Baleshwar,Tier 3,58,95,25,1,121
2025-10-19,Maharashtra,Mumbai,Tier 1,131,351,75,1,427
2025-11-25,Rajasthan,Jaipur,Tier 2,87,354,84,7,445
2025-12-21,Assam,Golaghat,Tier 3,9,12,0,0,12
2025-11-11,Maharashtra,Wardha,Tier 3,13,28,0,0,28
2025-09-03,Telangana,Warangal,Tier 2,60,95,20,0,115
2025-09-22,Karnataka,Bengaluru Urban,Tier 3,111,166,26,21,213
2025-10-26,Maharashtra,Chhatrapati Sambhajinagar,Tier 3,32,48,28,0,76
2025-11-12,Uttar Pradesh,Firozabad,Tier 3,19,39,53,2,94
2025-11-25,Rajasthan,Pali,Tier 3,42,118,24,0,142
2025-11-17,West Bengal,Purba Medinipur,Tier 3,62,105,9,0,114
2025-09-02,Odisha,Sundargarh,Tier 3,39,62,7,0,69
2025-12-21,Bihar,Darbhanga,Tier 3,37,142,2,0,144
2025-09-08,Andhra Pradesh,Anantapur,Tier 3,105,166,15,0,181
2025-11-08,Maharashtra,Mumbai,Tier 1,127,269,85,1,355
2025-10-16,West Bengal,South 24 Parganas,Tier 3,89,362,120,3,485
2025-10-30,Karnataka,Chikkamagaluru,Tier 3,36,56,4,0,60
2025-10-30,Andhra Pradesh,Sri Potti Sriramulu Nellore,Tier 3,68,109,32,10,151
2025-09-25,Telangana,Rangareddy,Tier 3,70,113,39,1,153
2025-10-24,West Bengal,Paschim Medinipur,Tier 3,77,212,50,0,262
2025-11-06,West Bengal,Paschim Medinipur,Tier 3,72,170,31,0,201
2025-10-17,West Bengal,Bardhaman,Tier 2,240,663,139,0,802
2025-11-25,West Bengal,Bardhaman,Tier 2,151,293,56,2,351
2025-09-12,Andhra Pradesh,NTR,Tier 3,13,17,3,2,22
2025-09-01,West Bengal,Bardhaman,Tier 2,163,357,90,5,452
2025-12-27,Jammu and Kashmir,Baramula,Tier 3,19,90,7,0,97
2025-09-02,Telangana,Khammam,Tier 3,48,70,92,0,162
2025-09-02,Jammu and Kashmir,Srinagar,Tier 2,20,55,4,0,59
2025-09-11,Jammu and Kashmir,Kathua,Tier 3,10,15,3,0,18
2025-10-21,Telangana,Rangareddy,Tier 3,23,24,4,0,28
2025-12-22,Jammu and Kashmir,Rajouri,Tier 3,13,119,1,0,120
2025-11-10,Bihar,Saran,Tier 3,55,200,361,13,574
2025-12-27,Andhra Pradesh,NTR,Tier 3,11,8,0,3,11
2025-09-09,West Bengal,Bardhaman,Tier 2,179,433,94,5,532
2025-10-28,West Bengal,Bardhaman,Tier 2,75,105,36,0,141
2025-11-18,Andhra Pradesh,Anantapur,Tier 3,97,162,4,0,166
2025-09-05,Jammu and Kashmir,Jammu,Tier 2,14,23,8,0,31
2025-09-13,Jammu and Kashmir,Srinagar,Tier 2,19,74,5,0,79
2025-09-19,West Bengal,Bardhaman,Tier 2,126,265,53,4,322
2025-12-22,Jammu and Kashmir,Samba,Tier 3,6,17,0,0,17
2025-12-28,Jammu and Kashmir,Baramula,Tier 3,13,65,8,0,73
2025-10-16,Bihar,Saran,Tier 3,48,82,299,25,406
2025-10-17,Bihar,Saran,Tier 3,78,611,750,10,1371
2025-11-02,Bihar,Saran,Tier 3,57,228,281,1,510
2025-12-29,West Bengal,Bardhaman,Tier 2,181,549,25,4,578
2025-10-24,Telangana,Rangareddy,Tier 3,96,259,66,4,329
2025-09-13,Andhra Pradesh,Anantapur,Tier 3,47,64,4,0,68
2025-09-24,West Bengal,Paschim Medinipur,Tier 3,66,199,45,0,244
2025-09-10,West Bengal,Bardhaman,Tier 2,179,445,82,3,530
2025-09-10,Jammu and Kashmir,Anantnag,Tier 3,12,58,6,1,65
2025-12-27,Jammu and Kashmir,Srinagar,Tier 2,28,46,4,11,61
2025-10-30,Bihar,Saran,Tier 3,74,205,261,6,472
2025-11-14,West Bengal,Paschim Medinipur,Tier 3,60,110,44,0,154
2025-12-27,Madhya Pradesh,Narmadapuram,Tier 3,23,129,6,0,135
2025-09-01,Jammu and Kashmir,Baramula,Tier 3,14,55,8,1,64
2025-09-10,Jammu and Kashmir,Srinagar,Tier 2,15,51,6,0,57
2025-09-16,Jammu and Kashmir,Jammu,Tier 2,26,59,13,0,72
2025-11-15,Jammu and Kashmir,Baramula,Tier 3,19,159,29,0,188
2025-09-13,Telangana,Khammam,Tier 3,29,46,14,0,60
2025-11-16,Gujarat,Surendranagar,Tier 3,27,71,19,0,90
2025-11-25,West Bengal,Howrah,Tier 3,63,172,41,0,213
2025-09-19,Jammu and Kashmir,Anantnag,Tier 3,13,35,7,0,42
2025-12-23,Jammu and Kashmir,Anantnag,Tier 3,12,55,0,0,55
2025-09-05,Andhra Pradesh,NTR,Tier 3,9,11,1,0,12
2025-09-20,Odisha,Bhadrak,Tier 3,32,82,19,0,101
2025-09-20,Madhya Pradesh,Rewa,Tier 3,27,147,33,0,180
2025-09-20,Andhra Pradesh,Vizianagaram,Tier 3,29,43,1,0,44
2025-09-20,Uttar Pradesh,Jaunpur,Tier 3,41,49,121,1,171
2025-09-22,Tamil Nadu,Coimbatore,Tier 2,58,92,17,0,109
2025-09-20,Bihar,Kishanganj,Tier 3,7,51,23,0,74
2025-09-20,Bihar,Purbi Champaran,Tier 3,37,91,162,4,257
2025-12-26,Gujarat,Surendranagar,Tier 3,29,70,13,1,84
2025-12-15,Jammu and Kashmir,Baramula,Tier 3,15,150,17,1,168
2025-12-27,Andhra Pradesh,Anantapur,Tier 3,97,115,7,0,122
2025-09-20,Uttar Pradesh,Firozabad,Tier 3,15,39,40,1,80
2025-09-22,West Bengal,North 24 Parganas,Tier 3,102,154,102,4,260
2025-09-20,Karnataka,Gadag,Tier 3,19,56,3,1,60
2025-09-20,Rajasthan,Hanumangarh,Tier 3,14,30,8,0,38
2025-09-03,West Bengal,Bardhaman,Tier 2,171,405,90,0,495
2025-11-03,Odisha,Khordha,Tier 3,16,17,5,0,22
2025-12-27,Jammu and Kashmir,Ramban,Tier 3,6,33,6,0,39
2025-11-12,Maharashtra,Mumbai,Tier 1,110,188,66,5,259
2025-09-05,West Bengal,Bardhaman,Tier 2,103,141,37,3,181
2025-11-18,Telangana,Rangareddy,Tier 3,102,297,78,1,376
2025-12-24,Telangana,Rangareddy,Tier 3,81,170,47,8,225
2025-11-15,Himachal Pradesh,Bilaspur,Tier 2,23,49,0,0,49
2025-10-26,Uttar Pradesh,Prayagraj,Tier 2,49,39,71,0,110
2025-11-01,Tamil Nadu,Thiruvallur,Tier 3,45,60,30,0,90
2025-12-24,Bihar,Saran,Tier 3,64,196,429,13,638
2025-09-22,Andhra Pradesh,Anantapur,Tier 3,70,91,11,0,102
2025-09-27,Uttar Pradesh,Prayagraj,Tier 2,30,18,25,0,43
2025-11-16,Telangana,Medak,Tier 3,50,64,13,0,77
2025-10-29,Telangana,Karimnagar,Tier 2,55,82,8,0,90
2025-11-19,Tamil Nadu,Viluppuram,Tier 3,115,246,45,2,293
2025-11-15,Kerala,Idukki,Tier 3,31,74,11,1,86
2025-11-15,Gujarat,Mahesana,Tier 3,41,172,33,0,205
2025-11-25,Rajasthan,Churu,Tier 3,29,88,41,0,129
2025-11-12,Punjab,Ferozepur,Tier 3,6,10,0,0,10
2025-10-26,Telangana,Hyderabad,Tier 1,61,114,44,6,164
2025-11-19,Chhattisgarh,Raigarh,Tier 3,18,73,19,4,96
2025-10-25,Odisha,Jajpur,Tier 3,37,55,12,0,67
2025-11-06,Tamil Nadu,Viluppuram,Tier 3,90,114,29,0,143
2025-11-09,Sikkim,Namchi,Tier 3,4,3,1,0,4
2025-11-02,Telangana,Medak,Tier 3,91,226,59,0,285
2025-11-08,Telangana,Mahabubnagar,Tier 3,49,72,31,0,103
2025-11-18,Assam,Cachar,Tier 3,51,84,42,8,134
2025-11-11,Kerala,Kannur,Tier 2,63,70,19,2,91
2025-09-20,Andhra Pradesh,West Godavari,Tier 3,32,48,0,0,48
2025-09-20,West Bengal,Purba Medinipur,Tier 3,77,185,18,1,204
2025-09-20,Uttar Pradesh,Bhadohi,Tier 3,14,9,17,0,26
2025-09-22,Odisha,Puri,Tier 3,26,72,13,0,85
2025-09-22,Tamil Nadu,Madurai,Tier 2,41,125,14,0,139
2025-09-20,Andhra Pradesh,Guntur,Tier 2,63,96,8,0,104
2025-09-20,Kerala,Thiruvananthapuram,Tier 2,61,61,27,0,88
2025-09-22,Andhra Pradesh,Sri Potti Sriramulu Nellore,Tier 3,40,48,17,2,67
2025-09-22,Karnataka,Dharwad,Tier 3,24,60,4,0,64
2025-09-22,Tamil Nadu,Kancheepuram,Tier 3,54,95,48,0,143
2025-09-22,Rajasthan,Barmer,Tier 3,20,72,61,2,135
2025-09-20,Maharashtra,Pune,Tier 1,100,353,68,3,424
2025-09-22,Madhya Pradesh,Bhind,Tier 3,15,14,27,4,45
2025-09-23,Tamil Nadu,Theni,Tier 3,21,45,11,0,56
2025-09-20,Tamil Nadu,Nagapattinam,Tier 3,24,30,5,0,35
2025-09-22,Tamil Nadu,Thoothukkudi,Tier 3,38,69,5,0,74
2025-09-20,Madhya Pradesh,Seoni,Tier 3,15,70,15,0,85
2025-09-20,Maharashtra,Thane,Tier 3,68,339,129,3,471
2025-09-22,Gujarat,Jamnagar,Tier 2,28,59,9,0,68
2025-09-22,Delhi,North West Delhi,Tier 1,12,79,23,0,102
2025-09-22,Tamil Nadu,Virudhunagar,Tier 3,41,80,10,0,90
2025-09-22,Gujarat,Junagadh,Tier 3,29,57,5,0,62
2025-09-20,Gujarat,Surendranagar,Tier 3,22,57,25,0,82
2025-09-20,Odisha,Jajpur,Tier 3,39,38,21,0,59
2025-09-22,West Bengal,Cooch Behar,Tier 3,42,88,50,1,139
2025-09-22,Maharashtra,Gondiya,Tier 3,13,38,0,0,38
2025-09-22,Madhya Pradesh,Khandwa,Tier 3,20,39,41,0,80
2025-09-20,Tamil Nadu,Cuddalore,Tier 3,39,60,7,0,67
2025-09-20,Andhra Pradesh,Chittoor,Tier 3,42,62,2,1,65
2025-09-20,Karnataka,Bagalkot,Tier 3,31,68,10,0,78
2025-04-01,Assam,West Karbi Anglong,Tier 3,3,94,344,45,483
2025-04-01,Gujarat,Gandhinagar,Tier 3,7,495,138,156,789
2025-05-01,Uttar Pradesh,Bahraich,Tier 3,7,1485,1891,193,3569
2025-06-01,Meghalaya,East Khasi Hills,Tier 3,13,287,1875,978,3140
2025-07-01,Madhya Pradesh,Morena,Tier 3,6,3228,2669,176,6073
2025-09-22,Andhra Pradesh,Annamayya,Tier 3,4,5,0,1,6
2025-09-20,Jharkhand,East Singhbum,Tier 3,32,103,46,0,149
2025-09-22,Goa,North Goa,Tier 3,12,16,2,4,22
2025-09-22,Madhya Pradesh,Gwalior,Tier 2,17,55,34,0,89
2025-09-20,Kerala,Palakkad,Tier 3,58,52,41,0,93
2025-09-22,Maharashtra,Ahmednagar,Tier 3,32,26,21,0,47
2025-09-23,Bihar,Vaishali,Tier 3,30,103,127,0,230
2025-09-20,West Bengal,Malda,Tier 3,40,181,55,1,237
2025-09-20,Bihar,Chhatrapati Sambhajinagar,Tier 3,23,30,86,0,116
2025-09-22,Uttar Pradesh,Azamgarh,Tier 3,39,40,149,0,189
2025-09-22,Telangana,Karimnagar,Tier 2,34,44,11,0,55
2025-09-22,Telangana,Mahabubnagar,Tier 3,56,74,40,0,114
2025-09-20,Maharashtra,Ahmednagar,Tier 3,50,83,44,0,127
2025-07-01,West Bengal,Nadia,Tier 3,10,1312,556,187,2055
2025-09-20,Jammu and Kashmir,Baramula,Tier 3,10,23,5,0,28
2025-09-22,Andhra Pradesh,Krishna,Tier 3,35,52,7,0,59
2025-11-06,Telangana,Karimnagar,Tier 2,34,51,4,1,56
2025-11-16,Tamil Nadu,Thiruvallur,Tier 3,83,170,48,0,218
2025-12-28,Maharashtra,Raigarh,Tier 3,50,108,18,0,126
2025-10-17,West Bengal,Purba Medinipur,Tier 3,126,567,51,0,618
2025-11-02,Telangana,Warangal,Tier 2,71,120,24,0,144
2025-11-13,Telangana,Mahabubnagar,Tier 3,56,77,33,0,110
2025-11-09,Ladakh,Kargil,Tier 3,9,10,6,0,16
2025-11-12,Tripura,West Tripura,Tier 3,20,20,10,13,43
2025-12-31,Karnataka,Bengaluru Urban,Tier 3,137,360,280,85,725
2025-09-17,Pondicherry,Puducherry,Tier 2,23,26,5,2,33
2025-12-21,Odisha,Sonapur,Tier 3,9,10,0,0,10
2025-09-15,Telangana,Rangareddy,Tier 3,95,223,63,1,287
2025-12-27,Odisha,Sonapur,Tier 3,11,24,4,0,28
2025-12-27,Bihar,Gaya,Tier 3,45,167,582,3,752
2025-11-12,Assam,Sribhumi,Tier 3,27,80,33,3,116
2025-11-25,Rajasthan,Kota,Tier 2,41,206,33,1,240
2025-12-28,Maharashtra,Nagpur,Tier 2,44,145,10,0,155
2025-11-11,Karnataka,Yadgir,Tier 3,34,82,10,2,94
2025-11-11,Maharashtra,Beed,Tier 3,44,98,18,6,122
2025-09-07,Karnataka,Bengaluru Urban,Tier 3,98,134,52,22,208
2025-11-15,Bihar,Begusarai,Tier 3,36,296,151,0,447
2025-12-28,Tamil Nadu,Chennai,Tier 1,30,42,14,0,56
2025-11-15,Uttar Pradesh,Siddharthnagar,Tier 3,20,116,251,4,371
2025-11-16,Tamil Nadu,Dindigul,Tier 3,55,104,28,0,132
2025-12-28,Tripura,Khowai,Tier 3,6,12,0,0,12
2025-12-28,Tamil Nadu,Pudukkottai,Tier 3,15,14,6,0,20
2025-11-25,Telangana,Warangal,Tier 2,42,64,8,0,72
2025-10-30,Chhattisgarh,Janjgir-Champa,Tier 3,27,198,38,0,236
2025-11-09,Haryana,Gurugram,Tier 3,20,47,17,0,64
2025-09-11,Odisha,Jajpur,Tier 3,36,53,24,0,77
2025-09-28,Jharkhand,East Singhbum,Tier 3,3,3,0,0,3
2025-12-27,Jharkhand,Hazaribagh,Tier 3,26,57,27,0,84
2025-12-31,Tamil Nadu,Dharmapuri,Tier 3,33,89,55,11,155
2025-11-19,Maharashtra,Satara,Tier 3,61,134,6,0,140
2025-11-15,Assam,Cachar,Tier 3,56,171,81,5,257
2025-11-25,Rajasthan,Rajsamand,Tier 3,25,59,13,0,72
2025-11-25,Rajasthan,Dholpur,Tier 3,15,45,26,0,71
2025-11-25,Rajasthan,Pratapgarh,Tier 3,11,18,16,1,35
2025-11-08,Bihar,Banka,Tier 3,32,109,75,0,184
2025-12-25,Telangana,Hyderabad,Tier 1,72,101,82,4,187
2025-09-16,Telangana,Warangal,Tier 2,55,71,10,0,81
2025-09-11,Karnataka,Bengaluru Urban,Tier 3,131,238,55,27,320
2025-12-31,Maharashtra,Ahmednagar,Tier 3,102,415,150,0,565
2025-12-28,Maharashtra,Nashik,Tier 2,49,98,20,0,118
2025-12-21,Uttar Pradesh,Barabanki,Tier 3,23,43,1,0,44
2025-11-13,Andhra Pradesh,Anantapur,Tier 3,58,69,9,0,78
2025-11-19,Punjab,Malerkotla,Tier 3,7,27,4,3,34
2025-12-28,Manipur,Imphal West,Tier 3,9,16,10,0,26
2025-12-31,Odisha,Cuttack,Tier 2,62,78,55,0,133
2025-12-28,Rajasthan,Sikar,Tier 3,54,121,32,0,153
2025-11-15,Jharkhand,Bokaro,Tier 3,45,181,97,0,278
2025-12-31,Tamil Nadu,Vellore,Tier 2,98,177,64,0,241
2025-12-22,Uttar Pradesh,Rampur,Tier 3,11,189,2,0,191
2025-12-22,Uttar Pradesh,Agra,Tier 2,34,585,7,0,592
2025-10-15,Odisha,Jajpur,Tier 3,55,83,10,0,93
2025-11-11,Karnataka,Chamarajanagar,Tier 3,22,38,3,2,43
2025-11-05,Karnataka,Vijayapura,Tier 2,60,106,35,2,143
2025-11-11,Maharashtra,Ahmednagar,Tier 3,58,73,19,17,109
2025-12-27,Andhra Pradesh,Krishna,Tier 3,72,123,11,3,137
2025-11-05,Odisha,Jajpur,Tier 3,35,43,8,0,51
2025-10-30,Chhattisgarh,Raigarh,Tier 3,16,114,15,0,129
2025-12-31,Odisha,Angul,Tier 3,32,49,33,1,83
2025-09-18,Odisha,Jajpur,Tier 3,43,69,13,0,82
2025-11-25,Odisha,Jajpur,Tier 3,28,34,4,0,38
2025-12-28,Tamil Nadu,Thiruvallur,Tier 3,27,38,11,0,49
2025-12-23,Maharashtra,Raigarh,Tier 3,53,110,0,0,110
2025-12-22,Telangana,Adilabad,Tier 3,34,83,0,0,83
2025-12-27,Bihar,Lakhisarai,Tier 3,11,38,24,0,62
2025-09-16,Telangana,Adilabad,Tier 3,47,91,28,0,119
2025-12-28,Maharashtra,Mumbai,Tier 1,139,253,53,0,306
2025-11-15,Gujarat,Devbhumi Dwarka,Tier 3,14,38,9,1,48
2025-11-15,Gujarat,Gandhinagar,Tier 3,20,113,15,4,132
2025-11-19,Rajasthan,Banswara,Tier 3,21,133,90,0,223
2025-12-27,Madhya Pradesh,Shahdol,Tier 3,18,129,11,0,140
2025-12-27,Haryana,Charkhi Dadri,Tier 3,9,18,0,0,18
2025-10-30,Odisha,Baleshwar,Tier 3,67,146,43,0,189
2025-11-03,Andhra Pradesh,Sri Potti Sriramulu Nellore,Tier 3,49,49,12,15,76
2025-09-17,Telangana,Rangareddy,Tier 3,91,243,62,1,306
2025-11-16,Tamil Nadu,Virudhunagar,Tier 3,42,84,10,0,94
2025-11-12,Uttar Pradesh,Kannauj,Tier 3,17,22,62,5,89
2025-10-21,Karnataka,Bengaluru Urban,Tier 3,60,68,20,6,94
2025-12-23,Madhya Pradesh,Khargone,Tier 3,21,113,0,0,113
2025-11-03,West Bengal,Cooch Behar,Tier 3,41,59,24,1,84
2025-12-24,Haryana,Kurukshetra,Tier 3,12,44,2,0,46
2025-11-12,Uttar Pradesh,Bahraich,Tier 3,29,61,142,25,228
2025-12-24,Maharashtra,Solapur,Tier 2,56,193,18,20,231
2025-11-15,Karnataka,Tumakuru,Tier 3,79,161,6,0,167
2025-11-16,Andhra Pradesh,Anantapur,Tier 3,75,101,7,0,108
2025-12-27,Haryana,Hisar,Tier 3,16,61,0,0,61
2025-12-31,Maharashtra,Kolhapur,Tier 2,65,157,40,0,197
2025-09-01,Ladakh,Kargil,Tier 3,12,26,11,0,37
2025-12-26,Gujarat,Anand,Tier 2,35,51,11,16,78
2025-11-25,Rajasthan,Bikaner,Tier 2,26,67,38,1,106
2025-12-27,Maharashtra,Nagpur,Tier 2,31,67,8,1,76
2025-10-27,Kerala,Kottayam,Tier 3,34,26,20,0,46
2025-11-03,Andhra Pradesh,Krishna,Tier 3,49,60,3,0,63
2025-11-01,Maharashtra,Mumbai,Tier 1,70,69,31,1,101
2025-09-10,Karnataka,Belagavi,Tier 2,144,312,44,2,358
2025-10-25,Andhra Pradesh,Chittoor,Tier 3,91,195,18,0,213
2025-09-18,Uttar Pradesh,Bhadohi,Tier 3,20,28,33,0,61
2025-11-02,Chhattisgarh,Khairagarh Chhuikhadan Gandai,Tier 3,6,13,2,0,15
2025-11-09,Karnataka,Dharwad,Tier 3,20,35,0,0,35
2025-10-13,Karnataka,Bengaluru Rural,Tier 3,16,38,7,5,50
2025-12-28,Tamil Nadu,Viluppuram,Tier 3,57,68,3,0,71
2025-12-26,Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,Tier 3,2,0,2,0,2
2025-09-18,Telangana,Warangal,Tier 2,42,68,11,0,79
2025-12-27,Assam,Jorhat,Tier 3,24,34,6,0,40
2025-12-22,Telangana,Hyderabad,Tier 1,103,712,1,0,713
2025-10-19,Telangana,Hyderabad,Tier 1,88,419,73,1,493
2025-12-24,Bihar,Sheohar,Tier 3,8,28,27,0,55
2025-12-27,Gujarat,Vadodara,Tier 2,61,91,25,1,117
2025-11-18,Assam,Bongaigaon,Tier 3,13,30,6,0,36
2025-11-18,Odisha,Sundargarh,Tier 3,41,58,7,0,65
2025-12-22,Uttar Pradesh,Bijnor,Tier 3,29,399,1,0,400
2025-12-15,Tamil Nadu,Kanyakumari,Tier 3,83,152,9,0,161
2025-12-29,West Bengal,Hooghly,Tier 3,73,309,29,4,342
2025-10-30,Madhya Pradesh,Maihar,Tier 3,11,29,3,0,32
2025-11-19,Gujarat,Kachchh,Tier 3,50,225,56,5,286
2025-11-06,Assam,Dhubri,Tier 3,23,91,26,0,117
2025-11-05,Andhra Pradesh,Palnadu,Tier 3,18,24,0,0,24
2025-09-08,Karnataka,Ballari,Tier 3,61,179,33,0,212
2025-10-29,Tamil Nadu,Ariyalur,Tier 3,8,15,0,0,15
2025-10-30,Goa,North Goa,Tier 3,21,29,5,0,34
2025-11-11,Kerala,Thiruvananthapuram,Tier 2,60,62,14,2,78
2025-11-09,Chhattisgarh,Uttar Bastar Kanker,Tier 3,16,21,2,0,23
2025-11-19,Gujarat,Bharuch,Tier 3,30,101,10,3,114
2025-11-16,Punjab,Sangrur,Tier 3,14,25,4,0,29
2025-09-19,Punjab,Sri Muktsar Sahib,Tier 3,16,31,2,0,33
2025-10-30,Kerala,Pathanamthitta,Tier 3,60,69,23,0,92
2025-10-31,West Bengal,Hooghly,Tier 3,85,179,67,0,246
2025-11-02,Assam,Hailakandi,Tier 3,17,105,29,0,134
2025-11-11,Maharashtra,Solapur,Tier 2,50,76,29,0,105
2025-12-21,Haryana,Bhiwani,Tier 3,19,55,0,0,55
2025-11-19,Chhattisgarh,Mahasamund,Tier 3,9,97,11,7,115
2025-11-10,Uttar Pradesh,Fatehpur,Tier 3,31,68,73,6,147
2025-11-15,Uttar Pradesh,Varanasi,Tier 2,33,198,241,0,439
2025-11-15,Karnataka,Mysuru,Tier 2,84,139,15,3,157
2025-12-22,Uttar Pradesh,Muzaffarnagar,Tier 3,23,150,0,0,150
2025-10-31,Assam,Barpeta,Tier 3,21,98,30,1,129
2025-10-17,Uttar Pradesh,Gorakhpur,Tier 2,49,187,324,0,511
2025-10-15,Madhya Pradesh,Khandwa,Tier 3,27,46,24,0,70
2025-10-15,Nagaland,Kohima,Tier 3,7,11,5,0,16
2025-09-04,Karnataka,Tumakuru,Tier 3,48,68,2,2,72
2025-10-17,Uttar Pradesh,Baghpat,Tier 3,22,96,88,0,184
2025-10-17,Telangana,Vikarabad,Tier 3,20,83,23,0,106
2025-10-17,Bihar,Khagaria,Tier 3,18,186,152,0,338
2025-09-27,Madhya Pradesh,Narsinghpur,Tier 3,15,12,8,0,20
2025-10-13,Gujarat,Jamnagar,Tier 2,39,132,10,2,144
2025-10-15,Meghalaya,South West Khasi Hills,Tier 3,5,5,6,0,11
2025-10-15,Maharashtra,Ratnagiri,Tier 3,43,67,6,0,73
2025-10-16,Uttarakhand,Dehradun,Tier 2,21,40,9,0,49
2025-12-31,Tamil Nadu,Chennai,Tier 1,70,165,92,3,260
2025-12-27,Karnataka,Ballari,Tier 3,35,55,4,0,59
