DATE,STATE,DISTRICT,CITY_TIER,PINCODE_COUNT,DEMO_AGE_5_17,DEMO_AGE_17_PLUS,TOTAL_DEMO_COUNT
2025-11-26,Madhya Pradesh,Chhatarpur,Tier 3,8,18,198,216
2025-11-25,Manipur,Bishnupur,Tier 3,3,17,54,71
2025-11-27,Nagaland,Chumukedima,Tier 3,2,12,10,22
2025-11-28,Chhattisgarh,Rajnandgaon,Tier 3,13,133,2143,2276
2025-12-15,Gujarat,Devbhumi Dwarka,Tier 3,6,1,31,32
2025-11-10,Jammu and Kashmir,Ganderbal,Tier 3,4,4,38,42
2025-12-11,Sikkim,West Sikkim,Tier 3,3,4,53,57
2025-06-01,Madhya Pradesh,Ashok Nagar,Tier 3,2,441,2918,3359
2025-12-29,Jharkhand,Deoghar,Tier 3,7,36,277,313
2025-11-06,Jharkhand,Sahibganj,Tier 3,10,83,818,901
2025-10-13,Delhi,New Delhi,Tier 1,2,0,10,10
2025-09-14,Maharashtra,Bhandara,Tier 3,5,0,11,11
2025-11-01,Punjab,Rupnagar,Tier 3,14,10,85,95
2025-12-23,Chhattisgarh,Gaurela-pendra-marwahi,Tier 3,3,16,48,64
2025-11-07,Nagaland,Peren,Tier 3,3,3,28,31
2025-12-23,Arunachal Pradesh,Siang,Tier 3,2,3,12,15
2025-03-01,Sikkim,Gangtok,Tier 3,6,191,2444,2635
2025-11-16,Uttarakhand,Almora,Tier 3,4,2,12,14
2025-12-03,Mizoram,Lawngtlai,Tier 3,4,4,11,15
2025-11-11,Lakshadweep,Lakshadweep,Tier 3,3,2,5,7
2025-12-07,Nagaland,Dimapur,Tier 3,4,2,26,28
2025-12-09,Telangana,Suryapet,Tier 3,3,4,70,74
2025-12-09,Madhya Pradesh,Mandsaur,Tier 3,13,54,284,338
2025-12-12,Jharkhand,Seraikela-Kharsawan,Tier 3,15,29,459,488
2025-12-09,Telangana,Jangaon,Tier 3,3,6,34,40
2025-12-10,Chhattisgarh,Kabirdham,Tier 3,4,119,802,921
2025-09-05,Ladakh,Kargil,Tier 3,5,2,14,16
2025-12-03,Assam,Lakhimpur,Tier 3,9,18,104,122
2025-12-04,Lakshadweep,Lakshadweep,Tier 3,5,0,18,18
2025-12-19,Maharashtra,Washim,Tier 3,8,16,197,213
2025-12-12,Delhi,North Delhi,Tier 1,4,76,558,634
2025-12-18,Bihar,Sheohar,Tier 3,6,5,51,56
2025-12-12,Jammu and Kashmir,Reasi,Tier 3,9,8,70,78
2025-11-27,Mizoram,Lawngtlai,Tier 3,5,13,41,54
2025-11-27,Mizoram,Mamit,Tier 3,6,5,31,36
2025-12-26,Chhattisgarh,Surajpur,Tier 3,8,31,365,396
2025-12-23,Haryana,Palwal,Tier 3,6,45,401,446
2025-12-23,Chhattisgarh,Mahasamund,Tier 3,7,91,767,858
2025-03-01,Chhattisgarh,Korba,Tier 3,6,223,4727,4950
2025-06-01,Madhya Pradesh,Seoni,Tier 3,3,1184,4218,5402
2025-10-16,Arunachal Pradesh,Upper Siang,Tier 3,3,6,25,31
2025-10-16,Arunachal Pradesh,West Siang,Tier 3,3,7,50,57
2025-10-15,Manipur,Thoubal,Tier 3,6,36,86,122
2025-10-19,Tripura,Gomati,Tier 3,2,0,18,18
2025-12-12,Nagaland,Mon,Tier 3,4,6,50,56
2025-09-17,Delhi,North East Delhi,Tier 1,4,65,428,493
2025-10-27,Gujarat,Navsari,Tier 3,5,4,46,50
2025-10-25,Manipur,Jiribam,Tier 3,2,10,64,74
2025-12-13,Assam,Tamulpur,Tier 3,3,0,14,14
2025-09-04,Bihar,Sheikhpura,Tier 3,8,17,337,354
2025-07-01,Karnataka,Dharwad,Tier 3,3,729,3577,4306
2025-10-24,Jammu and Kashmir,Kulgam,Tier 3,3,14,62,76
2025-12-20,Nagaland,Wokha,Tier 3,2,0,5,5
2025-11-25,Madhya Pradesh,Narmadapuram,Tier 3,10,8,100,108
2025-11-25,Manipur,Thoubal,Tier 3,2,6,11,17
2025-11-26,Madhya Pradesh,Datia,Tier 3,3,0,26,26
2025-12-07,Arunachal Pradesh,Changlang,Tier 3,2,0,12,12
2025-12-28,Gujarat,Botad,Tier 3,5,6,28,34
2025-11-01,Madhya Pradesh,Morena,Tier 3,5,36,278,314
2025-11-12,Madhya Pradesh,Barwani,Tier 3,3,23,230,253
2025-10-23,Gujarat,Surendranagar,Tier 3,7,0,14,14
2025-10-22,Rajasthan,Rajsamand,Tier 3,3,0,4,4
2025-11-09,Maharashtra,Bhandara,Tier 3,4,4,48,52
2025-11-12,Assam,Majuli,Tier 3,3,1,16,17
2025-10-13,Jharkhand,Seraikela-Kharsawan,Tier 3,11,8,168,176
2025-11-06,Meghalaya,South West Khasi Hills,Tier 3,3,37,32,69
2025-10-24,Nagaland,Dimapur,Tier 3,7,10,143,153
2025-12-11,Arunachal Pradesh,Lohit,Tier 3,4,8,47,55
2025-11-18,Meghalaya,West Garo Hills,Tier 3,6,0,66,66
2025-12-02,Assam,Tamulpur,Tier 3,6,0,18,18
2025-12-03,Bihar,Sheohar,Tier 3,4,21,221,242
2025-12-05,Arunachal Pradesh,Siang,Tier 3,2,4,10,14
2025-12-05,Delhi,North East Delhi,Tier 1,4,100,728,828
2025-12-10,Madhya Pradesh,Damoh,Tier 3,9,46,349,395
2025-12-19,Manipur,Imphal East,Tier 3,4,68,348,416
2025-12-18,Goa,South Goa,Tier 3,6,3,9,12
2025-12-22,Madhya Pradesh,Ratlam,Tier 2,12,17,130,147
2025-12-22,Chhattisgarh,Balrampur,Tier 3,7,5,88,93
2025-11-26,Arunachal Pradesh,Changlang,Tier 3,4,0,12,12
2025-11-27,Uttar Pradesh,Banda,Tier 3,6,68,1702,1770
2025-12-26,Chhattisgarh,Mungeli,Tier 3,4,26,364,390
2025-12-27,Assam,West Karbi Anglong,Tier 3,2,0,3,3
2025-05-01,Punjab,Patiala,Tier 3,4,1448,7978,9426
2025-05-01,Madhya Pradesh,Dindori,Tier 3,6,1604,5613,7217
2025-09-05,Uttarakhand,Rudraprayag,Tier 3,8,1,33,34
2025-10-15,Sikkim,Namchi,Tier 3,5,6,67,73
2025-10-27,Assam,Marigaon,Tier 3,6,30,259,289
2025-10-27,Delhi,South West Delhi,Tier 1,6,11,88,99
2025-05-01,Uttarakhand,Dehradun,Tier 2,4,907,9290,10197
2025-11-06,Manipur,Tamenglong,Tier 3,6,58,195,253
2025-09-04,Dadra and Nagar Haveli and Daman and Diu,Daman,Tier 3,3,1,16,17
2025-12-26,Assam,Dima Hasao,Tier 3,3,2,8,10
2025-09-01,Chhattisgarh,Dantewada,Tier 3,5,9,50,59
2025-12-19,Chhattisgarh,Janjgir-Champa,Tier 3,14,87,1232,1319
2025-10-23,Andhra Pradesh,Bapatla,Tier 3,4,4,3,7
2025-12-20,Uttar Pradesh,Lalitpur,Tier 3,7,28,237,265
2025-12-15,Madhya Pradesh,Khargone,Tier 3,6,20,106,126
2025-12-21,Chhattisgarh,Balod,Tier 3,4,13,20,33
2025-03-01,Haryana,Palwal,Tier 3,5,1067,9937,11004
2025-12-15,Delhi,North East Delhi,Tier 1,4,13,184,197
2025-12-26,Assam,Dhemaji,Tier 3,9,30,266,296
2025-12-28,Punjab,Faridkot,Tier 3,4,2,52,54
2025-09-08,Nagaland,Wokha,Tier 3,2,0,17,17
2025-12-08,Jharkhand,Pakur,Tier 3,8,45,387,432
2025-10-16,Delhi,Shahdara,Tier 1,2,6,122,128
2025-11-19,Sikkim,West Sikkim,Tier 3,3,0,50,50
2025-12-15,Madhya Pradesh,Mandla,Tier 3,2,2,96,98
2025-12-04,Madhya Pradesh,Pandhurna,Tier 3,6,0,10,10
2025-12-04,Meghalaya,Jaintia Hills,Tier 3,2,18,150,168
2025-09-19,Sikkim,Namchi,Tier 3,6,6,62,68
2025-11-27,Chhattisgarh,Bemetara,Tier 3,9,51,775,826
2025-11-27,Jammu and Kashmir,Kishtwar,Tier 3,3,4,89,93
2025-12-14,Manipur,Thoubal,Tier 3,3,46,330,376
2025-12-22,Rajasthan,Kotputli-Behror,Tier 3,5,0,10,10
2025-12-19,Chhattisgarh,Balod,Tier 3,6,41,449,490
2025-11-25,Uttar Pradesh,Pilibhit,Tier 3,8,36,170,206
2025-09-10,Odisha,Debagarh,Tier 3,6,9,158,167
2025-10-17,Uttar Pradesh,Mirzapur,Tier 3,6,32,307,339
2025-10-17,Mizoram,Lunglei,Tier 3,3,7,23,30
2025-10-27,Jharkhand,Lohardaga,Tier 3,2,0,3,3
2025-11-29,Arunachal Pradesh,West Kameng,Tier 3,3,0,8,8
2025-10-22,Uttar Pradesh,Hathras,Tier 3,4,0,9,9
2025-09-14,Chhattisgarh,Bastar,Tier 3,3,2,9,11
2025-11-16,Haryana,Palwal,Tier 3,5,23,85,108
2025-11-02,Assam,Tamulpur,Tier 3,3,0,7,7
2025-12-26,Assam,Tamulpur,Tier 3,3,4,22,26
2025-09-04,Bihar,Paschim Champaran,Tier 3,5,0,17,17
2025-12-19,Chhattisgarh,Kabirdham,Tier 3,4,55,494,549
2025-11-11,Delhi,North East Delhi,Tier 1,4,54,359,413
2025-11-02,Ladakh,Leh,Tier 3,3,8,11,19
2025-09-02,Sikkim,Gangtok,Tier 3,8,5,156,161
2025-09-11,Sikkim,West Sikkim,Tier 3,3,5,97,102
2025-04-01,Tamil Nadu,Thiruvallur,Tier 3,6,792,7607,8399
2025-12-10,Chhattisgarh,Raigarh,Tier 3,9,24,617,641
2025-11-28,Himachal Pradesh,Lahaul and Spiti,Tier 3,6,5,29,34
2025-09-05,Kerala,Thiruvananthapuram,Tier 2,4,0,6,6
2025-11-17,Arunachal Pradesh,Lower Subansiri,Tier 3,2,2,17,19
2025-12-29,Dadra and Nagar Haveli and Daman and Diu,Daman,Tier 3,3,4,57,61
2025-11-13,Assam,Tamulpur,Tier 3,2,0,5,5
2025-10-24,Delhi,North East Delhi,Tier 1,4,68,595,663
2025-10-31,Himachal Pradesh,Lahaul and Spiti,Tier 3,4,1,8,9
2025-10-29,Ladakh,Kargil,Tier 3,4,5,10,15
2025-12-11,Ladakh,Leh,Tier 3,5,7,48,55
2025-10-28,Sikkim,Gangtok,Tier 3,8,8,74,82
2025-07-01,West Bengal,Purulia,Tier 2,3,347,3595,3942
2025-11-27,Dadra and Nagar Haveli and Daman and Diu,Daman,Tier 3,3,1,35,36
2025-10-16,Dadra and Nagar Haveli and Daman and Diu,Diu,Tier 3,3,8,34,42
2025-12-20,Chhattisgarh,Kabirdham,Tier 3,4,39,265,304
2025-12-13,Chhattisgarh,Kabirdham,Tier 3,4,144,556,700
2025-12-23,Chhattisgarh,Kabirdham,Tier 3,4,112,668,780
2025-12-05,Himachal Pradesh,Lahaul and Spiti,Tier 3,4,5,4,9
2025-11-28,Jammu and Kashmir,Poonch,Tier 3,4,65,170,235
2025-12-23,Ladakh,Leh,Tier 3,6,12,37,49
2025-10-31,Ladakh,Leh,Tier 3,5,7,32,39
2025-09-19,Ladakh,Kargil,Tier 3,5,1,16,17
2025-07-01,Tamil Nadu,Thiruvallur,Tier 3,3,798,6448,7246
2025-12-25,Chhattisgarh,Kabirdham,Tier 3,5,46,196,242
2025-10-31,Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,Tier 3,6,4,28,32
2025-11-02,Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,Tier 3,3,22,98,120
2025-09-09,Jammu and Kashmir,Poonch,Tier 3,3,14,90,104
2025-10-27,Jammu and Kashmir,Poonch,Tier 3,4,19,120,139
2025-10-31,Ladakh,Kargil,Tier 3,5,8,16,24
2025-11-28,Ladakh,Kargil,Tier 3,6,15,36,51
2025-09-01,Sikkim,Mangan,Tier 3,3,2,13,15
2025-12-08,Sikkim,Namchi,Tier 3,7,3,48,51
2025-04-01,Rajasthan,Kota,Tier 2,6,1289,7988,9277
2025-05-01,Gujarat,Valsad,Tier 3,3,911,4282,5193
2025-09-11,Bihar,Sheohar,Tier 3,6,21,447,468
2025-11-10,Delhi,New Delhi,Tier 1,2,1,27,28
2025-10-18,Uttar Pradesh,Siddharthnagar,Tier 3,4,14,116,130
2025-09-01,Tamil Nadu,Ranipet,Tier 3,5,5,25,30
2025-09-13,Arunachal Pradesh,Upper Siang,Tier 3,2,0,3,3
2025-09-16,Arunachal Pradesh,West Kameng,Tier 3,3,1,8,9
2025-11-08,Manipur,Churachandpur,Tier 3,7,35,281,316
2025-09-02,Chhattisgarh,Kabirdham,Tier 3,4,29,570,599
2025-10-17,Chhattisgarh,Kabirdham,Tier 3,4,29,444,473
2025-12-09,Ladakh,Kargil,Tier 3,7,26,46,72
2025-11-29,Jharkhand,Koderma,Tier 3,6,15,107,122
2025-11-28,Mizoram,Mamit,Tier 3,3,7,17,24
2025-11-15,Sikkim,Namchi,Tier 3,7,6,74,80
2025-12-09,Assam,Chirang,Tier 3,5,8,56,64
2025-10-20,Tripura,Gomati,Tier 3,6,1,16,17
2025-12-01,Jammu and Kashmir,Samba,Tier 3,4,2,21,23
2025-12-19,Jammu and Kashmir,Kupwara,Tier 3,5,18,109,127
2025-10-24,Meghalaya,South West Khasi Hills,Tier 3,3,1,43,44
2025-11-15,Gujarat,Morbi,Tier 3,4,14,71,85
2025-03-01,Assam,Dima Hasao,Tier 3,3,74,648,722
2025-12-22,Rajasthan,Khairthal-Tijara,Tier 3,6,0,15,15
2025-09-08,Jammu and Kashmir,Ramban,Tier 3,5,14,60,74
2025-10-29,Nagaland,Mon,Tier 3,4,12,47,59
2025-11-07,Tripura,Unakoti,Tier 3,6,3,44,47
2025-12-28,Jharkhand,Godda,Tier 3,7,35,143,178
2025-10-23,Odisha,Sonapur,Tier 3,2,0,3,3
2025-11-16,Bihar,Kishanganj,Tier 3,5,8,96,104
2025-12-25,Dadra and Nagar Haveli and Daman and Diu,Diu,Tier 3,3,1,5,6
2025-12-05,Meghalaya,Ri Bhoi,Tier 3,4,4,41,45
2025-12-14,Jharkhand,Pakur,Tier 3,4,11,48,59
2025-09-04,Arunachal Pradesh,Tawang,Tier 3,3,6,25,31
2025-09-07,Haryana,Palwal,Tier 3,6,18,60,78
2025-09-14,Odisha,Malkangiri,Tier 3,5,0,31,31
2025-09-15,Sikkim,West Sikkim,Tier 3,3,0,15,15
2025-04-01,Jharkhand,Ranchi,Tier 2,2,606,5520,6126
2025-07-01,Jammu and Kashmir,Pulwama,Tier 3,3,344,2267,2611
2025-11-07,Odisha,Debagarh,Tier 3,5,7,35,42
2025-10-23,Punjab,Barnala,Tier 3,3,2,7,9
2025-10-23,Jharkhand,Latehar,Tier 3,4,3,7,10
2025-10-22,Madhya Pradesh,Guna,Tier 3,3,2,5,7
2025-10-20,Madhya Pradesh,Maihar,Tier 3,4,1,5,6
2025-12-29,Assam,Dima Hasao,Tier 3,7,2,24,26
2025-10-20,Punjab,Barnala,Tier 3,6,3,17,20
2025-10-17,Arunachal Pradesh,Changlang,Tier 3,6,4,52,56
2025-11-02,Manipur,Ukhrul,Tier 3,4,12,148,160
2025-10-17,West Bengal,Jhargram,Tier 3,7,1,19,20
2025-10-17,Manipur,Chandel,Tier 3,3,5,13,18
2025-12-21,Punjab,Fazilka,Tier 3,6,3,34,37
2025-09-12,Madhya Pradesh,Sheopur,Tier 3,5,22,270,292
2025-09-18,Chhattisgarh,Balrampur,Tier 3,6,32,520,552
2025-09-17,Nagaland,Phek,Tier 3,3,1,23,24
2025-10-13,Nagaland,Mon,Tier 3,3,6,10,16
2025-12-13,Rajasthan,Dausa,Tier 3,11,24,153,177
2025-09-20,Meghalaya,North Garo Hills,Tier 3,4,0,13,13
2025-11-06,Madhya Pradesh,Burhanpur,Tier 3,5,32,103,135
2025-10-28,Dadra and Nagar Haveli and Daman and Diu,Daman,Tier 3,2,2,7,9
2025-12-15,Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,Tier 3,3,2,36,38
2025-04-01,Karnataka,Bagalkot,Tier 3,3,567,1485,2052
2025-10-16,Jammu and Kashmir,Kulgam,Tier 3,4,20,54,74
2025-10-25,Dadra and Nagar Haveli and Daman and Diu,Daman,Tier 3,3,2,27,29
2025-11-17,Arunachal Pradesh,Lohit,Tier 3,2,3,23,26
2025-12-21,Chhattisgarh,Gariyaband,Tier 3,2,4,10,14
2025-10-23,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Tier 3,3,1,7,8
2025-10-20,Madhya Pradesh,Mandla,Tier 3,8,5,16,21
2025-12-13,Odisha,Debagarh,Tier 3,4,0,24,24
2025-10-21,Manipur,Jiribam,Tier 3,2,3,7,10
2025-12-19,Bihar,Jamui,Tier 3,7,41,362,403
2025-11-02,Tripura,Khowai,Tier 3,3,0,11,11
2025-10-22,Telangana,Jangaon,Tier 3,2,0,4,4
2025-09-07,Himachal Pradesh,Bilaspur,Tier 2,5,0,6,6
2025-09-09,Arunachal Pradesh,Siang,Tier 3,2,6,13,19
2025-11-26,Rajasthan,Beawar,Tier 3,3,0,3,3
2025-12-24,Uttar Pradesh,Chitrakoot,Tier 3,7,34,288,322
2025-12-19,Rajasthan,Salumbar,Tier 3,2,0,3,3
2025-12-21,Odisha,Debagarh,Tier 3,6,6,26,32
2025-12-13,Assam,Dima Hasao,Tier 3,4,1,26,27
2025-12-07,Chhattisgarh,Dantewada,Tier 3,3,9,5,14
2025-12-29,Madhya Pradesh,Sehore,Tier 3,11,13,129,142
2025-07-01,Andhra Pradesh,Palnadu,Tier 3,3,236,1289,1525
2025-10-18,Arunachal Pradesh,Tirap,Tier 3,2,0,5,5
2025-09-12,Haryana,Nuh,Tier 3,5,32,290,322
2025-06-01,Karnataka,Koppal,Tier 3,5,1638,3853,5491
2025-06-01,Haryana,Ambala,Tier 3,3,508,3511,4019
2025-09-04,Gujarat,Dang,Tier 3,4,5,39,44
2025-11-16,Arunachal Pradesh,Changlang,Tier 3,2,0,4,4
2025-12-07,Manipur,Churachandpur,Tier 3,4,18,41,59
2025-10-24,Arunachal Pradesh,Namsai,Tier 3,3,4,20,24
2025-12-24,Maharashtra,Hingoli,Tier 3,6,37,404,441
2025-10-22,Manipur,Imphal East,Tier 3,3,2,1,3
2025-09-12,Madhya Pradesh,Niwari,Tier 3,6,1,8,9
2025-09-17,Chhattisgarh,Kondagaon,Tier 3,3,2,77,79
2025-11-25,Punjab,Barnala,Tier 3,3,2,4,6
2025-11-18,Assam,Kokrajhar,Tier 3,7,6,51,57
2025-12-24,Punjab,Fazilka,Tier 3,3,2,10,12
2025-12-22,Rajasthan,Beawar,Tier 3,5,1,13,14
2025-12-18,Ladakh,Leh,Tier 3,2,1,7,8
2025-12-18,Rajasthan,Jalore,Tier 3,10,3,36,39
2025-10-21,Jammu and Kashmir,Ramban,Tier 3,4,7,10,17
2025-12-01,Mizoram,Champhai,Tier 3,4,3,48,51
2025-12-11,Chhattisgarh,Gaurela-pendra-marwahi,Tier 3,3,9,42,51
2025-03-01,Nagaland,Mon,Tier 3,3,162,1192,1354
2025-07-01,Chhattisgarh,Balrampur,Tier 3,2,494,7518,8012
2025-09-08,Meghalaya,Eastern West Khasi Hills,Tier 3,2,1,5,6
2025-04-01,Karnataka,Bengaluru Rural,Tier 3,3,692,5336,6028
2025-12-21,Mizoram,Mamit,Tier 3,2,0,3,3
2025-12-13,Andaman and Nicobar Islands,Nicobars,Tier 3,2,0,3,3
2025-10-13,Madhya Pradesh,Barwani,Tier 3,4,8,90,98
2025-07-01,Karnataka,Kalaburagi,Tier 2,3,452,1867,2319
2025-11-05,Manipur,Tamenglong,Tier 3,4,22,100,122
2025-11-10,Gujarat,Devbhumi Dwarka,Tier 3,5,8,27,35
2025-09-10,Delhi,Shahdara,Tier 1,4,20,169,189
2025-05-01,Andhra Pradesh,Anantapur,Tier 3,8,1538,5976,7514
2025-11-15,Nagaland,Zunheboto,Tier 3,2,4,14,18
2025-10-19,Haryana,Charkhi Dadri,Tier 3,6,15,50,65
2025-11-05,Mizoram,Champhai,Tier 3,3,0,10,10
2025-09-19,Gujarat,Botad,Tier 3,7,22,53,75
2025-12-15,Rajasthan,Beawar,Tier 3,2,0,11,11
2025-10-20,Meghalaya,South West Khasi Hills,Tier 3,2,0,6,6
2025-09-17,Jammu and Kashmir,Kulgam,Tier 3,4,16,43,59
2025-11-29,Jammu and Kashmir,Ganderbal,Tier 3,2,0,12,12
2025-09-02,Assam,South Salmara Mankachar,Tier 3,4,21,384,405
2025-12-24,Haryana,Charkhi Dadri,Tier 3,4,21,71,92
2025-12-24,Rajasthan,Barmer,Tier 3,2,5,12,17
2025-10-20,Madhya Pradesh,Mauganj,Tier 3,3,0,7,7
2025-09-09,Sikkim,Namchi,Tier 3,6,8,153,161
2025-10-17,Uttar Pradesh,Chitrakoot,Tier 3,5,27,315,342
2025-12-02,Delhi,East Delhi,Tier 1,5,78,800,878
2025-12-07,Manipur,Bishnupur,Tier 3,3,28,41,69
2025-12-09,Jharkhand,Lohardaga,Tier 3,5,24,181,205
2025-09-13,Chhattisgarh,Gaurela-pendra-marwahi,Tier 3,2,0,7,7
2025-09-20,Assam,South Salmara Mankachar,Tier 3,4,6,413,419
2025-10-21,Uttar Pradesh,Shamli,Tier 3,7,8,64,72
2025-09-09,Nagaland,Tuensang,Tier 3,2,4,43,47
2025-09-05,Nagaland,Longleng,Tier 3,2,0,8,8
2025-10-25,Nagaland,Phek,Tier 3,4,4,20,24
2025-09-19,Mizoram,Lawngtlai,Tier 3,5,4,21,25
2025-12-03,Mizoram,Mamit,Tier 3,4,0,20,20
2025-12-01,Rajasthan,Balotra,Tier 3,3,0,4,4
2025-10-17,Madhya Pradesh,Pandhurna,Tier 3,3,0,4,4
2025-12-08,Manipur,Kakching,Tier 3,2,18,28,46
2025-09-20,Jammu and Kashmir,Kulgam,Tier 3,3,2,34,36
2025-10-18,Madhya Pradesh,Tikamgarh,Tier 3,4,3,58,61
2025-10-30,Assam,Baksa,Tier 3,4,1,20,21
2025-11-13,Madhya Pradesh,Mauganj,Tier 3,4,1,32,33
2025-12-15,Madhya Pradesh,Anuppur,Tier 3,3,6,55,61
2025-10-20,Madhya Pradesh,Alirajpur,Tier 3,4,0,15,15
2025-11-29,Chhattisgarh,Surajpur,Tier 3,4,7,66,73
2025-11-29,Jharkhand,Chatra,Tier 3,3,16,107,123
2025-11-18,Bihar,Jamui,Tier 3,5,11,184,195
2025-09-20,Meghalaya,South West Khasi Hills,Tier 3,3,7,11,18
2025-10-29,Madhya Pradesh,Sheopur,Tier 3,5,13,113,126
2025-12-09,Mizoram,Lawngtlai,Tier 3,3,1,16,17
2025-12-15,Chhattisgarh,Rajnandgaon,Tier 3,8,43,1306,1349
2025-10-28,Delhi,North East Delhi,Tier 1,4,15,165,180
2025-04-01,Punjab,Gurdaspur,Tier 3,2,204,3480,3684
2025-09-01,Sikkim,West Sikkim,Tier 3,3,9,101,110
2025-10-22,Tamil Nadu,Pudukkottai,Tier 3,4,1,6,7
2025-12-29,Arunachal Pradesh,Papum Pare,Tier 3,3,4,22,26
2025-12-09,Arunachal Pradesh,West Kameng,Tier 3,4,8,10,18
2025-10-22,Uttar Pradesh,Bareilly,Tier 2,5,4,15,19
2025-10-30,Chhattisgarh,Sukma,Tier 3,4,6,35,41
2025-11-17,Madhya Pradesh,Niwari,Tier 3,4,0,5,5
2025-09-17,Arunachal Pradesh,West Siang,Tier 3,3,5,21,26
2025-12-10,Telangana,Mulugu,Tier 3,3,4,21,25
2025-10-20,Haryana,Kaithal,Tier 3,3,2,7,9
2025-09-09,Nagaland,Kohima,Tier 3,7,5,59,64
2025-09-15,Arunachal Pradesh,Lower Siang,Tier 3,3,2,7,9
2025-09-02,Madhya Pradesh,Burhanpur,Tier 3,4,16,85,101
2025-10-28,Tamil Nadu,Ranipet,Tier 3,3,1,4,5
2025-10-29,Assam,West Karbi Anglong,Tier 3,3,1,20,21
2025-10-19,Meghalaya,East Garo Hills,Tier 3,2,0,4,4
2025-10-23,Chhattisgarh,Kabirdham,Tier 3,3,5,14,19
2025-12-07,Assam,Tamulpur,Tier 3,5,0,9,9
2025-10-13,Mizoram,Lawngtlai,Tier 3,3,2,21,23
2025-11-04,Jharkhand,Jamtara,Tier 3,3,10,215,225
2025-12-01,Delhi,West Delhi,Tier 1,3,48,431,479
2025-11-12,Uttarakhand,Uttarkashi,Tier 3,5,20,93,113
2025-12-18,West Bengal,Alipurduar,Tier 3,2,1,2,3
2025-06-01,Karnataka,Gadag,Tier 3,2,513,1008,1521
2025-09-12,West Bengal,Kalimpong,Tier 3,5,1,7,8
2025-11-16,Chhattisgarh,Gariyaband,Tier 3,4,8,24,32
2025-09-19,Mizoram,Serchhip,Tier 3,3,1,8,9
2025-10-13,Andaman and Nicobar Islands,Nicobars,Tier 3,2,1,9,10
2025-11-09,Madhya Pradesh,Umaria,Tier 3,3,0,20,20
2025-10-22,Tamil Nadu,Kallakurichi,Tier 3,2,2,1,3
2025-09-10,Jammu and Kashmir,Ramban,Tier 3,5,9,75,84
2025-11-17,Madhya Pradesh,Maihar,Tier 3,2,4,23,27
2025-12-13,Tamil Nadu,Ranipet,Tier 3,3,2,2,4
2025-12-14,Nagaland,Tuensang,Tier 3,3,2,14,16
2025-12-13,Jammu and Kashmir,Bandipore,Tier 3,2,14,40,54
2025-12-28,Assam,South Salmara Mankachar,Tier 3,2,2,86,88
2025-12-01,Chhattisgarh,Dhamtari,Tier 3,3,21,182,203
2025-12-02,Assam,West Karbi Anglong,Tier 3,3,1,10,11
2025-12-11,Manipur,Jiribam,Tier 3,2,1,8,9
2025-09-18,Arunachal Pradesh,Upper Siang,Tier 3,2,6,111,117
2025-12-29,Chhattisgarh,Sakti,Tier 3,3,4,36,40
2025-10-26,Nagaland,Mokokchung,Tier 3,4,4,10,14
2025-10-22,Madhya Pradesh,Anuppur,Tier 3,2,0,3,3
2025-10-28,Odisha,Nuapada,Tier 3,3,15,64,79
2025-11-09,Gujarat,Narmada,Tier 3,6,7,10,17
2025-11-12,Assam,Marigaon,Tier 3,3,8,92,100
2025-12-01,Madhya Pradesh,Sidhi,Tier 3,3,18,95,113
2025-11-11,Tamil Nadu,Ranipet,Tier 3,3,0,8,8
2025-11-15,Jammu and Kashmir,Bandipore,Tier 3,3,19,64,83
2025-12-09,Telangana,Nagarkurnool,Tier 3,4,6,36,42
2025-09-08,Dadra and Nagar Haveli and Daman and Diu,Diu,Tier 3,3,2,11,13
2025-12-12,Nagaland,Phek,Tier 3,4,3,13,16
2025-10-30,Mizoram,Champhai,Tier 3,3,2,5,7
2025-11-18,Bihar,Arwal,Tier 3,3,2,54,56
2025-09-09,Madhya Pradesh,Vidisha,Tier 3,7,45,169,214
2025-11-06,Jharkhand,Jamtara,Tier 3,2,8,119,127
2025-11-03,Mizoram,Saiha,Tier 3,2,2,13,15
2025-09-04,Sikkim,West Sikkim,Tier 3,3,19,131,150
2025-10-22,Chhattisgarh,Kondagaon,Tier 3,3,5,4,9
2025-11-09,Manipur,Churachandpur,Tier 3,5,17,175,192
2025-11-07,Chhattisgarh,Balrampur,Tier 3,6,20,167,187
2025-11-18,Jammu and Kashmir,Kishtwar,Tier 3,3,0,26,26
2025-12-02,Arunachal Pradesh,Lower Siang,Tier 3,2,3,5,8
2025-11-25,Meghalaya,West Garo Hills,Tier 3,4,0,24,24
2025-11-26,Meghalaya,South Garo Hills,Tier 3,3,4,5,9
2025-09-03,Arunachal Pradesh,Lohit,Tier 3,2,5,35,40
2025-12-29,Arunachal Pradesh,East Kameng,Tier 3,2,8,22,30
2025-12-29,Chhattisgarh,Bemetara,Tier 3,3,11,191,202
2025-12-28,Telangana,Jayashankar Bhupalpally,Tier 3,3,1,43,44
2025-11-16,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Tier 3,3,14,25,39
